101	1129	1171	11943	4.0	20170904.0	20110104
101	1101	1411	14417	2.0	20170904.0	20110308
102	1153	1497	19724	3.0	20170904.0	20170524
102	1168	1255	12283	2.0	20170904.0	20080903
101	1109	2729	21639	0.0	20170904.0	20160823
102	1166	1409	19829	0.0	20170904.0	20130912
101	1109	1129	11718	2.0	20170904.0	20070420
101	1101	1411	14417	4.0	20170904.0	20140725
101	1109	1129	11720	1.0	20170904.0	20090320
101	1121	1441	14866	1.0	20170904.0	20140612
102	1166	1409	14392	0.0	20170904.0	20140926
101	1234	1431	14799	0.0	20170904.0	20120724
101	1124	1163	11482	4.0	20170904.0	20080731
102	1172	1260	12789	4.0	20170904.0	20091001
101	1109	2729	21638	0.0	20170904.0	20160104
101	1132	1175	19936	164.0	20170904.0	20101217
101	1108	1121	11602	1.0	20170904.0	20070327
102	1151	1462	21274	0.0	20170904.0	20150727
102	1166	2554	20260	0.0	20170904.0	20151127
101	1132	1175	19937	168.0	20170904.0	20110825
102	1153	1222	12893	2.0	20170904.0	20101013
101	1126	1167	12193	3.0	20170904.0	20061116
102	1151	1213	19539	1.0	20170904.0	20090417
101	1126	1167	12192	9.0	20170904.0	20071018
101	1109	1129	11724	5.0	20170904.0	20070402
102	1166	1409	14392	0.0	20170904.0	20110810
101	1109	1459	19230	7.0	20170904.0	20140325
102	1153	1219	12916	3.0	20170904.0	20070410
102	1153	1497	19724	2.0	20170904.0	20150609
101	1121	1441	14878	0.0	20170904.0	20121214
101	1108	2504	19810	1.0	20170904.0	20140821
102	1154	1225	12955	2.0	20170904.0	20070111
102	1236	1429	14670	4.0	20170904.0	20120125
101	1129	1171	11945	1.0	20170904.0	20120705
101	1109	1129	11720	1.0	20170904.0	20090511
101	1121	2672	21218	0.0	20170904.0	20170222
102	1151	1214	12672	2.0	20170904.0	20110106
101	1108	1123	11644	1.0	20170904.0	20091027
101	1108	1123	11641	2.0	20170904.0	20110419
102	1148	1203	13300	0.0	20170904.0	20061030
102	2657	2785	21955	0.0	20170904.0	20160615
102	1173	1450	14980	0.0	20170904.0	20140612
101	1108	1123	14412	0.0	20170904.0	20100223
101	1101	1411	14417	5.0	20170904.0	20140422
101	1124	1163	11478	3.0	20170904.0	20091112
102	1236	1429	14671	2.0	20170904.0	20120703
102	1173	1261	13423	1.0	20170904.0	20091224
101	1129	1170	11911	1.0	20170904.0	20050719
101	1108	1123	11644	1.0	20170904.0	20100125
101	1131	1173	12246	2.0	20170904.0	20080116
102	1240	1448	19254	0.0	20170904.0	20140923
102	1157	1230	12499	2.0	20170904.0	20090311
101	1101	1411	14416	1.0	20170904.0	20120313
102	1151	1462	19304	0.0	20170904.0	20130911
101	1109	2729	21647	0.0	20170904.0	20160224
102	1173	1261	13423	1.0	20170904.0	20100114
101	1126	1167	12193	3.0	20170904.0	20120704
102	1153	1222	12893	1.0	20170904.0	20130124
102	1151	1213	19539	2.0	20170904.0	20050412
102	1166	1409	14391	0.0	20170904.0	20130724
102	1166	1409	14391	0.0	20170904.0	20130711
102	1148	1203	13297	0.0	20170904.0	20080306
101	1101	1411	14416	1.0	20170904.0	20120920
101	1101	1105	11100	3.0	20170904.0	20070314
102	1157	1230	12506	3.0	20170904.0	20130916
102	1170	1257	12390	2.0	20170904.0	20080222
102	1173	1261	13423	1.0	20170904.0	20100129
102	1151	1213	12656	2.0	20170904.0	20071005
101	1108	2504	20026	0.0	20170904.0	20150323
101	1121	1441	14875	2.0	20170904.0	20141209
101	1108	1122	11620	1.0	20170904.0	20090224
102	1148	1203	13299	0.0	20170904.0	20100812
101	1109	1394	14318	0.0	20170904.0	20101216
102	1153	1497	20050	2.0	20170904.0	20150617
102	1152	2506	19888	60.0	20170904.0	20150624
102	1152	2506	19890	66.0	20170904.0	20150721
101	1126	1167	12178	1.0	20170904.0	20090928
102	1152	2506	19891	70.0	20170904.0	20150403
101	1126	1167	12193	12.0	20170904.0	20131104
101	1101	1105	11100	1.0	20170904.0	20060801
101	1126	1167	12192	13.0	20170904.0	20150911
101	1101	1411	19804	13.0	20170904.0	20160622
102	1171	1259	13245	2.0	20170904.0	20100506
101	1129	1171	11942	1.0	20170904.0	20100601
102	1240	1448	14956	0.0	20170904.0	20121212
101	1121	1441	14866	1.0	20170904.0	20141226
102	1166	2554	20260	0.0	20170904.0	20160318
101	1108	1121	11602	3.0	20170904.0	20041120
101	1101	1411	14490	3.0	20170904.0	20150102
102	1225	1262	14313	6.0	20170904.0	20100611
102	1151	1214	12675	1.0	20170904.0	20120716
102	1168	1255	12283	1.0	20170904.0	20080818
102	1157	1230	12555	14.0	20170904.0	20130314
101	1109	1129	11726	2.0	20170904.0	20080401
101	1108	1123	11641	2.0	20170904.0	20100915
102	1166	2554	20260	0.0	20170904.0	20150820
102	1151	1213	19539	1.0	20170904.0	20060718
102	1152	1216	12747	1.0	20170904.0	20071204
101	1109	1394	14317	0.0	20170904.0	20101130
102	1166	1409	14394	0.0	20170904.0	20110208
102	1148	1417	14503	3.0	20170904.0	20120607
102	1151	1214	12672	2.0	20170904.0	20100512
102	1166	2554	20260	0.0	20170904.0	20160823
102	1236	1429	21077	0.0	20170904.0	20130320
102	1225	1262	14313	5.0	20170904.0	20110906
101	1130	1172	11267	3.0	20170904.0	20080722
102	1225	1262	14313	6.0	20170904.0	20100827
102	1148	1417	14501	3.0	20170904.0	20120921
101	1121	2672	21220	2.0	20170904.0	20150701
102	1157	1230	19840	14.0	20170904.0	20120816
102	1152	1217	12763	2.0	20170904.0	20101004
102	1225	1262	14313	6.0	20170904.0	20100629
101	1101	1411	14417	1.0	20170904.0	20120315
101	1101	1411	14417	233.0	20170904.0	20160617
102	1151	1214	12672	2.0	20170904.0	20110602
102	1173	1261	13418	4.0	20170904.0	20101220
101	1124	1163	11475	3.0	20170904.0	20120622
102	1225	1461	20358	0.0	20170904.0	20141229
102	1236	1429	14670	4.0	20170905.0	20120103
101	1133	1176	14289	0.0	20170905.0	20081110
101	1109	1129	11720	1.0	20170905.0	20070122
102	1236	1429	14670	1.0	20170905.0	20150729
102	1152	2506	19889	63.0	20170905.0	20150930
102	1173	1261	13418	3.0	20170905.0	20101209
102	1240	1448	14959	1.0	20170905.0	20130813
101	1108	1121	11602	972.0	20170905.0	20070126
102	1151	1213	19540	2.0	20170905.0	20051024
102	1170	1257	12394	2.0	20170905.0	20130506
101	1124	1163	11478	4.0	20170905.0	20080626
101	1133	1176	14288	0.0	20170905.0	20120511
102	1152	2506	19891	70.0	20170905.0	20160520
102	1151	1462	19302	0.0	20170905.0	20141215
102	1240	1448	14958	0.0	20170905.0	20140107
102	1239	1442	20362	0.0	20170905.0	20140602
102	1225	1262	14313	2.0	20170905.0	20120518
101	1124	1163	11463	1.0	20170905.0	20071107
102	1151	1462	19303	0.0	20170905.0	20131205
101	1129	1171	11943	50.0	20170905.0	20130328
101	1130	1172	11262	1.0	20170905.0	20090622
102	1172	1260	12787	2.0	20170905.0	20090130
102	1166	1250	14901	1.0	20170905.0	20100210
101	1132	2505	19817	0.0	20170905.0	20140630
102	1151	1214	12672	3.0	20170905.0	20120203
102	1151	1213	19540	1.0	20170905.0	20041018
101	1108	1415	14493	2.0	20170905.0	20130402
101	1101	1105	11100	1.0	20170905.0	20050627
102	1170	1257	12394	2.0	20170905.0	20080228
101	1126	1167	12178	3.0	20170905.0	20140516
102	1151	1462	19305	0.0	20170905.0	20140103
101	1108	1121	11602	6.0	20170905.0	20050407
101	1101	1411	14417	3.0	20170905.0	20110920
101	1109	1394	14319	0.0	20170905.0	20100907
102	1225	1461	19896	0.0	20170905.0	20130719
102	1172	1482	19581	0.0	20170905.0	20141210
102	1157	1230	20063	0.0	20170905.0	20150325
101	1101	1412	14419	1.0	20170905.0	20081001
102	1153	1497	19723	4.0	20170905.0	20151007
101	1101	2852	24522	1.0	20170905.0	20161125
102	1152	2506	19888	60.0	20170905.0	20170329
102	1151	1213	12656	2.0	20170905.0	20060926
101	1108	1123	11639	0.0	20170905.0	20100209
102	1240	1448	19254	0.0	20170905.0	20130405
102	1236	1429	14670	4.0	20170905.0	20130529
102	1173	2768	24561	0.0	20170905.0	20170208
102	1151	1462	19303	0.0	20170905.0	20131029
102	1157	1230	19849	0.0	20170905.0	20150122
102	1152	1215	14272	3.0	20170905.0	20050803
102	1236	1429	14670	4.0	20170905.0	20120202
102	1173	1404	14752	2.0	20170905.0	20150216
101	1101	1486	19620	0.0	20170905.0	20140709
101	1124	1163	11482	3.0	20170905.0	20120323
101	1121	1155	11521	1.0	20170905.0	20021018
102	1163	1243	12830	1.0	20170905.0	20060728
101	1108	1122	11625	1.0	20170905.0	20080221
101	1108	1123	11641	2.0	20170905.0	20100420
102	1236	1429	14670	4.0	20170905.0	20120727
102	1166	1251	12366	1.0	20170905.0	20080128
102	1166	1248	12371	0.0	20170905.0	20070523
101	1132	2505	19945	0.0	20170905.0	20140502
102	1157	1230	12555	11.0	20170905.0	20130904
101	1109	1394	14316	0.0	20170905.0	20110617
101	1101	1411	14416	2.0	20170905.0	20150925
102	1154	1225	12953	2.0	20170905.0	20090203
102	1152	1215	12740	1.0	20170905.0	20050916
102	1173	1450	14980	0.0	20170905.0	20130917
102	1166	1409	14393	0.0	20170905.0	20110330
101	1112	1413	14452	3.0	20170905.0	20130418
102	1153	1219	12916	3.0	20170905.0	20120109
102	1236	1429	14954	54.0	20170905.0	20130617
101	1109	1459	19228	4.0	20170905.0	20150812
102	1151	1213	12665	1.0	20170905.0	20040921
102	1153	1497	19724	2.0	20170905.0	20141027
101	1109	1394	14318	0.0	20170905.0	20101004
102	1173	1450	14980	0.0	20170905.0	20140110
102	1166	1409	14392	0.0	20170905.0	20120426
102	1240	1448	14958	0.0	20170905.0	20130808
102	1240	1448	14959	1.0	20170905.0	20150129
101	1111	1135	11778	1.0	20170905.0	20100520
102	1163	1244	12855	2.0	20170905.0	20070413
102	1165	1246	12683	1.0	20170905.0	20050908
102	1172	1260	12789	2.0	20170905.0	20090721
101	1121	1156	14263	2.0	20170905.0	20101112
102	1151	1214	12672	2.0	20170905.0	20120628
101	1133	1176	14311	0.0	20170905.0	20100308
101	1101	1411	14416	2.0	20170905.0	20131230
101	1101	1486	19620	0.0	20170905.0	20150512
101	1101	1411	14416	1.0	20170905.0	20111213
101	1229	1399	14322	0.0	20170905.0	20110516
101	1101	1411	14417	233.0	20170905.0	20141006
102	1152	1215	14272	1.0	20170905.0	20031002
101	1124	1163	11482	3.0	20170905.0	20070808
101	1121	1156	11529	25.0	20170905.0	20110210
102	1166	1250	12370	1.0	20170905.0	20081017
102	1148	1417	14503	3.0	20170905.0	20140108
102	1172	1260	12789	4.0	20170905.0	20081031
102	1152	1446	19871	0.0	20170905.0	20131120
102	1171	1258	14324	5.0	20170905.0	20120119
102	1236	1429	14670	2.0	20170905.0	20130102
102	1157	1230	12509	1.0	20170905.0	20090203
102	1236	1429	14670	4.0	20170905.0	20120104
101	1129	2539	20159	312.0	20170905.0	20151110
102	1151	1213	19539	1.0	20170905.0	20041123
102	1170	1257	12385	2.0	20170905.0	20080410
101	1131	1173	12236	2.0	20170905.0	20090210
101	1101	1411	14417	4.0	20170905.0	20130319
102	1173	1450	14980	0.0	20170905.0	20130704
101	1124	1163	11478	3.0	20170905.0	20141223
101	1124	1163	11485	1.0	20170905.0	20110525
102	1173	1261	13418	5.0	20170905.0	20101014
102	1173	1261	13418	5.0	20170905.0	20101014
101	1130	1172	11270	2.0	20170905.0	20070425
102	1172	1482	19579	0.0	20170905.0	20170310
101	1109	1459	19230	1.0	20170905.0	20150916
101	1109	1459	20024	2.0	20170905.0	20150730
102	1166	1409	14393	0.0	20170905.0	20111101
101	1126	1167	12192	2.0	20170905.0	20140707
102	1148	1203	13300	0.0	20170905.0	20050722
101	1111	1135	11784	2.0	20170905.0	20090609
102	1225	1262	14313	6.0	20170905.0	20101105
101	2564	2517	19960	195.0	20170905.0	20150501
102	1225	2683	21398	4.0	20170905.0	20160718
102	1153	1222	14715	3.0	20170905.0	20110819
102	1170	1257	12390	2.0	20170905.0	20110311
102	1148	1203	13296	0.0	20170905.0	20070810
102	1151	1214	12672	3.0	20170905.0	20100511
101	1111	1135	11778	1.0	20170905.0	20100709
101	1101	1411	14490	1.0	20170905.0	20120821
102	1171	1258	14324	5.0	20170905.0	20101220
101	1121	2672	21218	0.0	20170905.0	20150727
101	1101	1411	14416	1.0	20170905.0	20110324
101	1124	1163	11478	3.0	20170905.0	20130621
102	1166	1250	12377	1.0	20170905.0	20081002
101	1126	1167	12193	4.0	20170905.0	20130102
102	1166	1250	12382	2.0	20170905.0	20080919
101	1101	1105	21420	3.0	20170905.0	20070625
101	1109	1129	11720	5.0	20170905.0	20091109
102	1225	1262	14313	6.0	20170905.0	20111103
101	1108	1122	11633	0.0	20170905.0	20080605
102	1166	2554	20261	0.0	20170905.0	20151221
101	1108	1123	14407	0.0	20170905.0	20110422
101	1101	1411	14417	5.0	20170905.0	20140905
102	1240	1448	14955	0.0	20170905.0	20120928
101	1124	1163	11482	3.0	20170905.0	20140819
101	1109	1127	11679	1.0	20170905.0	20000929
101	1109	1129	11720	1.0	20170905.0	20071114
102	1166	1409	14390	0.0	20170905.0	20141014
102	1151	1213	19539	1.0	20170905.0	20060306
101	1124	1163	11478	4.0	20170905.0	20140523
102	1166	1409	19830	0.0	20170905.0	20120704
101	1101	1105	11107	696.0	20170905.0	20070403
101	1101	1411	14417	4.0	20170905.0	20140408
102	1173	2768	21861	0.0	20170905.0	20170119
102	1163	1403	14356	1.0	20170905.0	20091229
101	1124	1163	11482	2.0	20170905.0	20140116
102	1153	1219	12935	0.0	20170905.0	20090629
102	1152	2506	19889	61.0	20170905.0	20170306
102	1153	1219	12907	1.0	20170905.0	20090820
102	1171	1259	13245	3.0	20170905.0	20091015
102	1151	1213	19539	2.0	20170905.0	20090522
101	1108	2504	19809	1.0	20170905.0	20140829
101	1109	1459	19230	1.0	20170905.0	20131216
102	1153	1219	12921	2.0	20170905.0	20070119
102	1173	1450	14982	0.0	20170905.0	20130312
101	1109	1129	11720	1.0	20170905.0	20090518
102	1166	1409	14394	0.0	20170905.0	20141209
101	1108	1121	11602	977.0	20170905.0	20050812
101	1130	1172	11265	886.0	20170905.0	20100319
101	1129	1460	19248	2.0	20170905.0	20130527
102	1166	1250	12370	4.0	20170905.0	20101213
102	1153	1497	19724	2.0	20170905.0	20140904
102	1166	1409	14390	0.0	20170905.0	20130711
102	1151	1462	19302	0.0	20170905.0	20150217
102	1153	1222	12903	2.0	20170905.0	20110725
101	1101	1411	14490	3.0	20170905.0	20130405
101	1124	1163	11478	2.0	20170905.0	20150119
101	1109	1394	14319	0.0	20170905.0	20110907
101	1108	1447	14948	0.0	20170905.0	20131128
101	1109	1394	14317	0.0	20170905.0	20120703
101	1112	1413	14454	2.0	20170905.0	20131209
102	1236	1444	14900	2.0	20170905.0	20160818
101	1229	1399	14322	0.0	20170905.0	20110810
101	1101	1411	14416	1.0	20170905.0	20120130
102	1170	1257	12394	1.0	20170905.0	20140929
102	1236	1429	14670	3.0	20170905.0	20120925
101	1234	1431	14797	0.0	20170905.0	20120319
101	1109	1129	11720	1.0	20170905.0	20080507
102	1151	1213	12665	2.0	20170905.0	20041025
102	1157	1230	19840	3.0	20170905.0	20170322
101	1126	1167	12193	4.0	20170905.0	20080827
102	1151	1462	19302	0.0	20170905.0	20150126
101	1101	1105	11111	0.0	20170905.0	20070820
101	1126	1167	12193	1.0	20170905.0	20091124
101	1126	1167	12135	0.0	20170905.0	20071017
101	1109	1129	11720	1.0	20170905.0	20091209
101	1108	2504	19808	2.0	20170905.0	20140627
101	1124	1163	11478	2.0	20170905.0	20091204
102	1236	1429	14671	2.0	20170905.0	20130730
102	1166	1250	12378	0.0	20170905.0	20091123
102	1164	1245	12816	1.0	20170905.0	20030531
102	1151	1213	12656	1.0	20170905.0	20061205
102	1153	1497	19724	2.0	20170905.0	20151116
102	1154	1225	12955	1.0	20170905.0	20080923
102	1171	1258	14324	4.0	20170905.0	20111014
102	1157	1230	12505	0.0	20170905.0	20121226
102	1166	1250	12370	1.0	20170905.0	20100104
102	1171	1258	13254	2.0	20170905.0	20100326
101	1129	1170	14295	1.0	20170905.0	20050929
101	1126	1167	12193	1.0	20170905.0	20110209
102	1153	1219	12907	1.0	20170905.0	20080220
102	1236	1429	14670	3.0	20170905.0	20130114
102	1166	1409	14394	0.0	20170905.0	20141223
101	1124	1160	24836	0.0	20170905.0	20060208
101	1111	1135	11778	5.0	20170905.0	20091214
102	1151	1213	12656	2.0	20170905.0	20060614
101	1109	1129	11720	1.0	20170905.0	20100125
102	1166	2554	20260	0.0	20170905.0	20150126
101	1101	1411	14417	4.0	20170905.0	20140701
101	1121	2672	21220	1.0	20170905.0	20161118
101	1124	1161	11440	1.0	20170905.0	20060228
101	1112	1413	14453	3.0	20170905.0	20110315
101	1124	1163	11482	2.0	20170905.0	20150105
102	1157	1230	12540	1.0	20170905.0	20100426
101	1108	1121	11613	3.0	20170905.0	20060726
101	1108	2504	19809	2.0	20170905.0	20140613
101	1111	1133	11764	4.0	20170905.0	20051104
102	1240	1448	14955	0.0	20170905.0	20140714
102	1148	1417	14500	3.0	20170905.0	20130503
101	1111	1133	11764	2.0	20170905.0	20060103
101	1132	2505	19946	0.0	20170905.0	20151027
102	1225	2683	21400	3.0	20170905.0	20150918
101	1101	1411	14416	1.0	20170905.0	20110207
102	1171	1258	14324	5.0	20170905.0	20110418
101	1124	1163	11478	3.0	20170905.0	20110516
101	1132	2505	19946	0.0	20170905.0	20150128
102	1154	1225	12955	2.0	20170905.0	20080509
102	1168	1255	12283	1.0	20170905.0	20080723
102	1240	1448	14956	0.0	20170905.0	20121122
101	1108	1123	11644	1.0	20170905.0	20120719
101	1109	1394	14317	0.0	20170905.0	20110622
102	1166	1409	14390	0.0	20170905.0	20130717
101	1112	1413	14454	2.0	20170905.0	20131231
102	1236	1429	14670	4.0	20170905.0	20150109
102	1166	1409	14394	0.0	20170905.0	20121031
102	1166	1409	14394	0.0	20170905.0	20120702
101	1108	2533	20028	0.0	20170905.0	20160830
102	1153	1497	19724	2.0	20170905.0	20170310
101	1101	1411	14417	5.0	20170905.0	20140528
101	1109	1459	19230	1.0	20170905.0	20130905
101	1108	1123	11641	2.0	20170905.0	20100205
101	1131	1451	14986	2.0	20170905.0	20130325
101	1109	1459	19229	2.0	20170905.0	20141203
101	1111	1135	11778	44.0	20170905.0	20151008
101	1131	1173	12252	3.0	20170905.0	20081103
101	1129	1460	19248	2.0	20170905.0	20131129
101	1108	1123	14412	0.0	20170905.0	20110517
101	1101	1411	14416	2.0	20170905.0	20130206
101	1112	1413	14452	6.0	20170905.0	20120405
101	1108	1447	14948	0.0	20170905.0	20130104
101	1101	1411	14417	1.0	20170905.0	20110228
101	1131	1451	14987	2.0	20170905.0	20120918
102	1157	1230	19841	2.0	20170905.0	20070227
101	1101	1411	14416	1.0	20170905.0	20110317
102	1171	1259	13245	3.0	20170905.0	20100524
102	1225	1461	19265	1.0	20170905.0	20140731
101	1126	1167	12193	4.0	20170905.0	20140708
101	1121	1155	14251	2.0	20170905.0	20040827
101	1124	1163	11482	3.0	20170905.0	20140314
102	1240	1448	14956	0.0	20170905.0	20150831
101	1101	1412	14419	2.0	20170905.0	20090330
101	1111	1135	14673	1.0	20170905.0	20130516
101	1109	1129	11720	5.0	20170905.0	20081111
102	1151	2791	21979	0.0	20170905.0	20160801
101	1109	1394	14318	0.0	20170905.0	20120723
101	1132	1175	19938	170.0	20170905.0	20130123
101	1121	1156	11538	3.0	20170905.0	20060803
101	1121	1441	14867	1.0	20170905.0	20140912
101	1109	1127	11677	1.0	20170905.0	20020805
101	1101	1411	14417	5.0	20170905.0	20120529
101	1101	1411	14490	2.0	20170905.0	20110502
102	1151	1214	12672	3.0	20170905.0	20111207
101	1109	1129	11720	1.0	20170905.0	20070703
101	1109	1394	14492	0.0	20170905.0	20111019
102	1166	1409	14394	0.0	20170905.0	20130814
101	1101	1411	14417	3.0	20170905.0	20120419
102	1157	1230	19856	3.0	20170905.0	20150806
102	1157	1230	12583	2.0	20170905.0	20140821
102	1151	1213	19539	2.0	20170905.0	20050610
101	1108	1447	14989	0.0	20170905.0	20131125
101	1109	1459	19229	2.0	20170905.0	20140724
102	1236	1444	14900	2.0	20170905.0	20140703
101	1101	1411	14416	3.0	20170905.0	20160513
102	1152	1217	12763	3.0	20170905.0	20090909
102	1172	1260	14732	2.0	20170905.0	20120503
102	1225	1262	14315	4.0	20170905.0	20120222
101	1132	2505	19946	0.0	20170905.0	20140825
102	1240	1448	14956	0.0	20170905.0	20130805
102	1151	1214	12672	2.0	20170905.0	20100915
101	1132	1175	11835	163.0	20170905.0	20130515
101	1101	1411	14417	4.0	20170905.0	20140226
101	1108	1123	14846	0.0	20170905.0	20130719
101	1101	1411	14417	4.0	20170905.0	20140509
101	1109	1129	11720	1.0	20170905.0	20091028
101	1109	2729	21639	0.0	20170905.0	20160518
101	1132	2505	19945	0.0	20170905.0	20140723
102	1151	1462	19302	0.0	20170905.0	20140326
102	1163	1244	12849	6.0	20170905.0	20070117
102	1153	1497	20050	2.0	20170905.0	20141106
102	1172	1260	12789	4.0	20170905.0	20080929
102	1236	1429	14954	54.0	20170905.0	20140710
101	1109	1459	19229	2.0	20170905.0	20150105
101	1121	1156	11548	3.0	20170905.0	20071012
102	1166	2554	20264	0.0	20170905.0	20150226
102	1168	1255	12283	2.0	20170905.0	20090107
102	1171	1258	14324	3.0	20170905.0	20120813
101	1101	1411	14416	1.0	20170905.0	20110630
102	1225	2683	21397	4.0	20170905.0	20170418
102	1152	2506	19888	60.0	20170905.0	20150702
102	1157	1230	19847	0.0	20170905.0	20150320
101	1126	1167	12189	1.0	20170905.0	20120712
102	1151	1214	12672	1.0	20170905.0	20110225
101	1108	1123	11641	2.0	20170905.0	20091223
102	1240	1448	19254	0.0	20170905.0	20130411
102	1236	1444	14900	2.0	20170905.0	20150910
102	1173	1450	14982	0.0	20170905.0	20140924
102	1153	1497	20050	2.0	20170905.0	20140801
101	1132	2505	19817	0.0	20170905.0	20150327
102	1173	1404	14752	1.0	20170905.0	20110415
102	1173	1261	13418	3.0	20170905.0	20100423
101	1126	1167	12193	5.0	20170905.0	20130320
102	1225	1461	19258	0.0	20170905.0	20130627
102	1151	1214	12672	2.0	20170905.0	20130220
102	1151	1213	19539	2.0	20170905.0	20070504
102	1236	1429	14670	4.0	20170905.0	20140211
101	1101	1412	14420	2.0	20170905.0	20080703
102	1236	1444	14900	2.0	20170905.0	20140324
102	1239	1442	19273	0.0	20170905.0	20130712
102	1166	2554	21551	1.0	20170905.0	20151217
101	1109	1129	11720	5.0	20170905.0	20090521
101	1109	1129	11720	1.0	20170905.0	20090731
101	1121	1441	14867	2.0	20170905.0	20140904
101	1132	2505	19945	0.0	20170905.0	20160622
101	1109	1129	11720	1.0	20170905.0	20070105
101	1124	1163	11485	5.0	20170905.0	20140905
101	1108	1415	14493	1.0	20170905.0	20131113
101	1129	1171	11942	2.0	20170905.0	20100730
101	1101	1411	14490	2.0	20170905.0	20120430
101	1121	2672	21217	0.0	20170905.0	20150917
101	1109	1459	19235	1.0	20170905.0	20140930
101	1124	1163	11478	2.0	20170905.0	20120223
102	1148	1203	13293	0.0	20170905.0	20110307
101	1124	1163	11482	3.0	20170905.0	20120112
101	1111	1133	11764	5.0	20170905.0	20060213
102	1173	1450	14984	1.0	20170905.0	20140526
102	1148	2518	19964	203.0	20170905.0	20150629
101	1109	2729	21638	0.0	20170905.0	20151112
102	1153	1497	19724	2.0	20170905.0	20150327
101	1124	1163	11478	3.0	20170905.0	20150709
101	1124	1163	11482	2.0	20170905.0	20090714
101	1101	1411	14417	5.0	20170905.0	20141119
101	1109	2729	24276	0.0	20170905.0	20160912
102	1166	1250	12377	1.0	20170905.0	20090729
102	1240	1448	19254	0.0	20170905.0	20130708
102	1151	2791	21978	0.0	20170905.0	20160511
102	1225	1461	19259	2.0	20170905.0	20141211
102	1148	1203	13297	0.0	20170905.0	20100708
102	1173	2768	21858	0.0	20170905.0	20170112
101	1121	1155	14251	1.0	20170905.0	20030424
101	1129	1171	11943	1.0	20170905.0	20100609
101	1129	1170	11930	2.0	20170905.0	20061009
102	1166	1251	12366	1.0	20170905.0	20100528
101	1101	1105	11100	6.0	20170905.0	20050708
102	1151	1214	12673	0.0	20170905.0	20100428
102	1163	1243	12826	3.0	20170905.0	20050909
101	1121	2672	21220	2.0	20170905.0	20151201
101	1109	1129	11720	1.0	20170905.0	20060727
102	1165	1246	12700	0.0	20170905.0	20060614
102	1166	1409	14393	0.0	20170905.0	20110722
102	1153	1222	12893	2.0	20170905.0	20110518
102	1157	1230	20067	0.0	20170905.0	20160304
101	1126	1167	12193	3.0	20170905.0	20131018
102	1153	1222	12903	2.0	20170905.0	20110131
101	1121	1441	14866	1.0	20170905.0	20131028
102	1152	1215	12734	1.0	20170905.0	20050106
101	1124	1163	11478	4.0	20170905.0	20130311
101	1109	1459	19228	4.0	20170905.0	20140527
101	1126	1167	12193	3.0	20170905.0	20120216
101	1112	1413	14455	3.0	20170905.0	20110824
102	1148	1203	13298	0.0	20170905.0	20070308
101	1101	1411	14416	2.0	20170905.0	20140113
102	1151	1213	12667	1.0	20170905.0	20050110
