3790	123	20160512.0	20160912.0
2590	27	20160512.0	20160608.0
2290	113	20160512.0	20160902.0
380	29	20160512.0	20160610.0
1380	22	20160512.0	20160603.0
1699	63	20160512.0	20160714.0
850	33	20160512.0	20160614.0
1060	12	20160512.0	20160524.0
1370	54	20160512.0	20160705.0
320	21	20160512.0	20160602.0
2220	29	20160512.0	20160610.0
1590	113	20160512.0	20160902.0
1020	48	20160512.0	20160629.0
730	18	20160513.0	20160531.0
780	51	20160513.0	20160703.0
1920	19	20160513.0	20160601.0
340	59	20160513.0	20160711.0
940	34	20160513.0	20160616.0
1880	33	20160513.0	20160615.0
1170	55	20160513.0	20160707.0
1250	18	20160513.0	20160531.0
750	10	20160513.0	20160523.0
2540	25	20160513.0	20160607.0
1080	75	20160513.0	20160727.0
450	11	20160513.0	20160524.0
1260	157	20160513.0	20161017.0
1780	56	20160513.0	20160708.0
790	14	20160513.0	20160527.0
350	34	20160513.0	20160616.0
150	38	20160513.0	20160620.0
1190	34	20160513.0	20160616.0
440	27	20160513.0	20160609.0
890	40	20160513.0	20160622.0
730	34	20160513.0	20160616.0
1030	20	20160513.0	20160602.0
2090	157	20160513.0	20161017.0
420	112	20160513.0	20160902.0
1980	18	20160513.0	20160531.0
850	145	20160513.0	20161005.0
550	186	20160513.0	20161115.0
2990	18	20160513.0	20160531.0
1240	26	20160513.0	20160608.0
470	13	20160513.0	20160526.0
320	12	20160513.0	20160525.0
890	61	20160513.0	20160713.0
420	97	20160513.0	20160818.0
840	157	20160513.0	20161017.0
600	28	20160513.0	20160610.0
450	21	20160513.0	20160603.0
1530	33	20160513.0	20160615.0
280	12	20160513.0	20160525.0
330	51	20160513.0	20160703.0
1350	82	20160513.0	20160803.0
650	19	20160513.0	20160601.0
570	13	20160513.0	20160526.0
490	64	20160513.0	20160716.0
1790	5	20160513.0	20160518.0
3150	309	20160513.0	20170318.0
700	27	20160513.0	20160609.0
2450	25	20160513.0	20160607.0
500	112	20160513.0	20160902.0
1090	33	20160513.0	20160615.0
1050	3	20160513.0	20160516.0
1590	34	20160513.0	20160616.0
1540	19	20160513.0	20160601.0
320	31	20160514.0	20160614.0
1800	12	20160514.0	20160526.0
600	18	20160514.0	20160601.0
1930	39	20160514.0	20160622.0
1080	17	20160514.0	20160531.0
350	20	20160514.0	20160603.0
650	18	20160514.0	20160601.0
1490	2	20160514.0	20160516.0
2280	6	20160514.0	20160520.0
570	25	20160514.0	20160608.0
360	88	20160514.0	20160810.0
1980	11	20160514.0	20160525.0
360	20	20160514.0	20160603.0
1750	48	20160514.0	20160701.0
1130	49	20160514.0	20160702.0
530	55	20160514.0	20160708.0
1060	38	20160515.0	20160622.0
430	12	20160515.0	20160527.0
290	16	20160515.0	20160531.0
850	16	20160515.0	20160531.0
1690	12	20160515.0	20160527.0
1390	12	20160515.0	20160527.0
390	12	20160515.0	20160527.0
2220	12	20160515.0	20160527.0
950	15	20160515.0	20160530.0
380	12	20160515.0	20160527.0
750	13	20160515.0	20160528.0
2100	14	20160515.0	20160529.0
890	10	20160515.0	20160525.0
950	32	20160515.0	20160616.0
990	155	20160515.0	20161017.0
260	38	20160515.0	20160622.0
280	7	20160515.0	20160522.0
720	130	20160515.0	20160922.0
330	64	20160515.0	20160718.0
340	12	20160515.0	20160527.0
840	20	20160515.0	20160604.0
1350	11	20160515.0	20160526.0
2350	37	20160515.0	20160621.0
200	15	20160515.0	20160530.0
190	60	20160515.0	20160714.0
1050	88	20160515.0	20160811.0
640	12	20160515.0	20160527.0
880	47	20160515.0	20160701.0
420	12	20160515.0	20160527.0
570	39	20160516.0	20160624.0
270	11	20160516.0	20160527.0
1090	37	20160516.0	20160622.0
840	70	20160516.0	20160725.0
